URL,Nama,Kategori,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset (Juta),Penjualan Rata-Rata (Juta/Tahun),Proyeksi Pertumbuhan Penjualan (%/Tahun),Kebutuhan Pembiayaan Kredit (Juta),Nilai Aset Jaminan Kredit (Juta),Jumlah Dokumen Persyaratan Kredit
https://www.bi.go.id/bisaid/bisaid/Detail?pm=rB+aMiig+AnJTXOtzvFJuw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Monalia Co.,Industri Pengolahan,Usaha Utama  : Pembuatan Gordyn,Produk Utama : Gordyn,"Anjasmoro Iv No 21 RT/RW  40666 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,14.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   70,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %",Sedang,"Rp. 506,00 Juta","Rp. 262,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 464,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=+Ue5dDFchIsQhg+e3VFbXA==&mp=fOhzApotY5QnAtxxXvjAfA==,Andi Nurhayati,Industri Pengolahan,Usaha Utama  : Tenun,Produk Utama : Sarung Samarinda,"Jl P Bendahara RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   60,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   40,00 %",Tinggi,"Rp. 164.200.000,00 Juta","Rp. 59.000.000,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 70,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=JxE6njnssG7ghuQ+Kb/M+Q==&mp=xI6rAeQkygTAn3Z625IGLg==,Vanes Aluminium,Industri Pengolahan,Usaha Utama  : Aluminium,Produk Utama : Etalase,"Indrakilla Stat Iii No 4 RT/RW  03/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 62,65 Juta","Rp. 74,00 Juta",- %/Tahun,"Rp. 10,00 Juta","Rp. 20,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=usfTAGD+4aJ6fJ1eZv0SwA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Depot Air Minum Aqua Jaya,Industri Pengolahan,Usaha Utama  : Depot Air Minum,Produk Utama : Air Minum Galon,"Brawijaya No. 116 RT/RW  1/7/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : 81344433369 Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 122,00 Juta","Rp. 204,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 641,00 Juta",10
https://www.bi.go.id/bisaid/bisaid/Detail?pm=9MdVsqyyNpJriFBSIW0drw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Nining Collection,Industri Pengolahan,"Usaha Utama  : Pembuatan Handycraft(Sulam Pita, Gordyn)","Produk Utama : Handycraft(Sulam Pita, Gordyn)","Nangka Barat No.6 RT/RW  40545 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,30.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   90,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   10,00 %",Tinggi,"Rp. 395,00 Juta","Rp. 100,00 Juta",80 %/Tahun,"Rp. 0,00 Juta","Rp. 300,00 Juta",8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=w5r7lo2MndXH35E7Kda/wg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Batik Semarang Indah,Industri Pengolahan,Usaha Utama  : Pembuatan Batik,Produk Utama : Batik,"Kampung Batik Gedong No 437 RT/RW  40576 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,12.0,Retail dan Distributor,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   20,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   80,00 %",Rendah,"Rp. 128,86 Juta","Rp. 48,00 Juta",80 %/Tahun,"Rp. 10,00 Juta","Rp. 117,00 Juta",9
https://www.bi.go.id/bisaid/bisaid/Detail?pm=AqdGtk4OqoeAEJiTp7lvcA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,UD Sinar Jaya,Industri Pengolahan,"Usaha Utama  : Kusen,pintu","Produk Utama : Kusen,pintu,cendela","Merpati Raya No 50 RT/RW  40603 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANGERANG Provinsi BANTEN 

                                        Telp : 85216255191 Fax : -",Perorangan,3.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 90,00 Juta","Rp. 420,00 Juta",25 %/Tahun,"Rp. 10,00 Juta","Rp. 185,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=2PDTxjcFXrTM92/j/39RIQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,ANEKA CAMILAN ANDINI,Industri Pengolahan,Usaha Utama  : KERIPIK,Produk Utama : KERIPIK BUAH,"JL. PATIMURA GG MELATI RT/RW  9/1/2000 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SERANG Provinsi BANTEN 

                                        Telp : - Fax : -",Perorangan,8.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 32,50 Juta","Rp. 270,00 Juta",20 %/Tahun,"Rp. 9,00 Juta","Rp. 12,00 Juta",2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=G61zcvFzbUyDqQPfKdPiBA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Batik Tulis Ibu Sartirun,Industri Pengolahan,Usaha Utama  : Batik Tulis,Produk Utama : Batik Tulis,"N/A RT/RW  4/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJARNEGARA Provinsi JAWA BARAT 

                                        Telp : 81804896759 Fax : -",Perorangan,15.0,Retail dan Distributor,"Tidak Ada   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %",Sedang,"Rp. 47,00 Juta","Rp. 142,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 80,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=j7RG+wjThKfC/zB9hBi/gQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Akhsama Higienis,Industri Pengolahan,Usaha Utama  : Air Isi Ulang,Produk Utama : Air,"D.I. Panjaitan No. 02 RT/RW  81/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 159,50 Juta","Rp. 88,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 45,00 Juta",8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=4fjpvrOockixw9ij8IvsyQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Batu Bata H Attan Jaffar,Industri Pengolahan,Usaha Utama  : Pembuatan Batu Bata,Produk Utama : Batu Bata,"- RT/RW  40609 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PEKANBARU Provinsi RIAU 

                                        Telp : - Fax : -",Perorangan,12.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 456,00 Juta","Rp. 576,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 100,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=l1qS7I2Al8KGeAqy65FpiA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Industri Genteng,Industri Pengolahan,Usaha Utama  : Genteng,Produk Utama : Genteng,"Jati Renggo RT/RW  1/7/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi LAMPUNG 

                                        Telp : 85279652775 Fax : -",Perorangan,4.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 120,00 Juta","Rp. 105,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 75,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Tvf4KYK/k3nQT8oZ9exw0w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Handycraft Sukirno,Industri Pengolahan,Usaha Utama  : Pembuatan Wayang Kulit,Produk Utama : Wayang Kulit,"Letjen S. Parman RT/RW  51/10 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,170.0,Distributor,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 2.788,00 Juta","Rp. 500,00 Juta",50 %/Tahun,"Rp. 0,00 Juta","Rp. 3.175,00 Juta",14
https://www.bi.go.id/bisaid/bisaid/Detail?pm=AISiBUy0FidCeMvaB6Ow0w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Maju Rahayu,Industri Pengolahan,Usaha Utama  : Pembuatan Souvenir,Produk Utama : Undangan Pengantin,"Pucung / DK Karangasem  RT/RW  12540 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANTUL Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,13.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   70,00 %",Sedang,"Rp. 125,50 Juta","Rp. 55,50 Juta",30 %/Tahun,"Rp. 10,00 Juta","Rp. 25,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=RuwuIKDmaCmuVsepRJN4eA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Pertenunan Sutera Cora Laba,Industri Pengolahan,Usaha Utama  : Pembuatan Kain Sutera,Produk Utama : Kain Sarung,"Pelita No 28 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GOWA Provinsi SULAWESI SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 155,00 Juta","Rp. 318,50 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 20,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=wpNXilnEp8wjXBrKGbZrxw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Es Kusuka,Industri Pengolahan,Usaha Utama  : Pembuatan Es Lilin,Produk Utama : Es Lilin,"Cijeruk No. 11 RT/RW  40586 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANDUNG Provinsi JAWA BARAT 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 54,20 Juta","Rp. 60,00 Juta",50 %/Tahun,"Rp. 2,50 Juta","Rp. 50,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=G685NT0db+cR41/qsHpDxQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Masrani,Industri Pengolahan,Usaha Utama  : Pembutan Kerupuk,Produk Utama : Kerupuk,"Kuin Utara RT/RW  40697 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -",Perorangan,4.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 5,60 Juta","Rp. 33,00 Juta",20 %/Tahun,"Rp. 0,60 Juta","Rp. 0,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=RMmBPWuG3f5DPod80bc4Eg==&mp=xI6rAeQkygTAn3Z625IGLg==,Usaha Pembuatan Tempe,Industri Pengolahan,Usaha Utama  : Pembuatan Tempe,Produk Utama : Tempe,"Gang Teratai RT/RW  5/11/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Rendah,"Rp. 79,05 Juta","Rp. 10,00 Juta",- %/Tahun,"Rp. 10,00 Juta","Rp. 5,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=gEXDUxZlVc0jpmM3AVmmrQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Kalua Jeruk Pusaka,Industri Pengolahan,Usaha Utama  : Pembuatan Kalua Jeruk,Produk Utama : Kalua Jeruk,"Kp. Warung RT/RW  40545 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANDUNG Provinsi JAWA BARAT 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 206,79 Juta","Rp. 72,00 Juta",62 %/Tahun,"Rp. 0,00 Juta","Rp. 254,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=LAZLDu584JKU5b5vL6bp3A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Usaha Batu Bata,Industri Pengolahan,Usaha Utama  : Batubata,Produk Utama : Batubata,"Lr. Melati RT/RW  1/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KONAWE SELATAN Provinsi SULAWESI TENGGARA 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 877,30 Juta","Rp. 128,40 Juta",15 %/Tahun,"Rp. 10,00 Juta","Rp. 856,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=4YZ9bNpprvuRPtrjWXlolA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Bengkel Las Pak  Jalil,Industri Pengolahan,Usaha Utama  : Pembuatan Konstruksi Baja,Produk Utama : Konstruksi Baja,"Syahbudin Yatim No. 74 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MEDAN Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",Perorangan,13.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 97,50 Juta","Rp. 1.504,00 Juta",16 %/Tahun,"Rp. 3,00 Juta","Rp. 52,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=3rlzkXScsFTDvviX126VKA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Usaha Cumi-cumi Bu Isna,Industri Pengolahan,Usaha Utama  : Pengolahan Pangsit Cumi-cumi,Produk Utama : Pangsit Cumi-cumi,"Jl. Krasak  RT/RW  6/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : 8179468689 Fax : -",Perorangan,0.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 14.530.000,00 Juta","Rp. 60,84 Juta",20 %/Tahun,"Rp. 5,00 Juta","Rp. 120,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=nTVti5v23SYVD0wYGb1FaA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Pabrik Keripik Tempe Riang,Industri Pengolahan,Usaha Utama  : Industri Keripik Tempe,Produk Utama : Keripik Tempe,"Sukmailang RT/RW  2/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PESAWARAN Provinsi LAMPUNG 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 95,00 Juta","Rp. 12,00 Juta",10 %/Tahun,"Rp. 7,00 Juta","Rp. 40,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Dc70xQNuvFActEAqLifl0g==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Usaha Mebel Pak Sunarto,Industri Pengolahan,Usaha Utama  : Pembuatan Meubel,Produk Utama : Meubel,"Gagaksipat RT/RW  1/8/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : 81393936946 Fax : -",Perorangan,3.0,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 19.000.000,00 Juta","Rp. 305,00 Juta",25 %/Tahun,"Rp. 10,00 Juta","Rp. 4,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Rx/FxAweGphdaOUiD5yLoQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Masniati,Industri Pengolahan,Usaha Utama  : Tenun,Produk Utama : Sarung Samarinda,"Jl P Bendahara RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   5,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   95,00 %",Sedang,"Rp. 135.520.000,00 Juta","Rp. 33.800.000,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 78,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=WRwe5s5YYcbNMqPySzHKoA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Kelempang Ibu Saleha,Industri Pengolahan,Usaha Utama  : Usaha Pembuatan Kelempang,Produk Utama : Kelempang,"Lr.Karang Kuang No.170 RT/RW  7/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PALEMBANG Provinsi SUMATERA SELATAN 

                                        Telp : 0 Fax : -",Usaha Dagang (UD),6.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,"Rp. 74,50 Juta","Rp. 122,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 168,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=VAuKWuynNTvmG1FH93G8qg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Cv. Cipta Karya,Industri Pengolahan,Usaha Utama  : Pembuatan Batu Nisan Dan Kuburan,Produk Utama : Batu Nisan Dan Kuburan,"Medan Belawan No. 45 Lk. Iv RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MEDAN Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",CV,3.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 23,20 Juta","Rp. 212,00 Juta",7 %/Tahun,"Rp. 9,00 Juta","Rp. 0,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=yOHawGR5fQu/G45kKXMiig==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Mandala Furniture,Industri Pengolahan,Usaha Utama  : Pembuatan Furniture,Produk Utama : Furniture rumah tangga,"Raya Kalimalang RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -",Perorangan,4.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 6.300,00 Juta","Rp. 170,00 Juta",15 %/Tahun,"Rp. 0,00 Juta","Rp. 500,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=XYO1ohUjqw2y5bfZ8Xym/Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Imam Harso Riadji,Industri Pengolahan,Usaha Utama  : Pembuatan Tas,Produk Utama : Tas,"Sri Kaloka 37 RT/RW  27/05 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,4.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 62,20 Juta","Rp. 48,00 Juta",25 %/Tahun,"Rp. 2,00 Juta","Rp. 40,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=vybxkZYvoxKUnQJL7lMz2A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Pengelola Songkok Muh Dg Ngasa,Industri Pengolahan,Usaha Utama  : Pembuatan Songkok,Produk Utama : Songkok,"Dusun Sorobaya RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GOWA Provinsi SULAWESI SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   70,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   30,00 %",Rendah,"Rp. 78,20 Juta","Rp. 61,50 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 161,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=4wKtqpm8FLLAUu0oyxrBtQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Surodjo Handycraft,Industri Pengolahan,Usaha Utama  : Pembuatan Topeng dan Roroblonyo,Produk Utama : Topeng dan Roroblonyo,"Letjen S Parman 37 RT/RW  51/10 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,5.0,Distributor,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 136,75 Juta","Rp. 66,60 Juta",50 %/Tahun,"Rp. 4,00 Juta","Rp. 27,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=lIEwGtmzQVDSesYe4ZpZ4Q==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Darma Agung,Industri Pengolahan,Usaha Utama  : Panglong,Produk Utama : Kayu,"Kakak Tua No.34 RT/RW  42/14 

                                        Kelurahan - Kecamatan - Kabupaten KOTA METRO Provinsi LAMPUNG 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Sedang,"Rp. 219,00 Juta","Rp. 840,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 108,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=pgPSkRU//PWLPKgvvAJkmA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Toko Kaca Teratai,Industri Pengolahan,Usaha Utama  : Pembuatan Steling,Produk Utama : Steling,"Veteran No.1046 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN DELI SERDANG Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",Perorangan,4.0,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 143,25 Juta","Rp. 390,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 13,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5utwDOoNkjK5VYkj3E9/VA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Cepak Mebel,Industri Pengolahan,Usaha Utama  : Pembuatan Mebel,Produk Utama : Mebel,"Baruan  RT/RW  40726 

                                        Kelurahan - Kecamatan BANCAK Kabupaten KABUPATEN SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Tinggi,"Rp. 85,70 Juta","Rp. 22,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 106,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=IK/HjjRgif/LOtoyJlJnug==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Batik Gajah Mungkur,Industri Pengolahan,Usaha Utama  : Pembuatan Kain Batik,Produk Utama : Kain Batik,"Watulawang V 10B RT/RW  40732 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %",Rendah,"Rp. 220,50 Juta","Rp. 28,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 207,00 Juta",6
